,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
718581,718581,2019-11-03 06:14:58,4670613943676271,fraud_Dooley-Thompson,misc_net,73.46,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,1947-08-14,2eb00c4004a83946401c435d111a36a8,1351923298,32.06539,-85.468756,0,36053.0
702692,702692,2019-10-27 06:50:41,4725673654161314,fraud_Koss and Sons,gas_transport,91.05,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,1968-09-19,fee4c2ecf73ffe4def8dcaa94656ebd1,1351320641,41.70423,-71.68938299999999,0,2816.0
1125864,1125864,2020-04-13 18:51:24,3514897282719543,fraud_Altenwerth-Kilback,home,104.08,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,4a88f32581c26762ec456e6d0d707fd1,1365879084,42.471915,-78.086232,0,14735.0
588532,588532,2019-09-07 04:56:38,375848982312810,fraud_Cartwright-Harris,grocery_pos,141.93,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,5ae953e230782e3c4ba829f0339750cb,1346993798,32.256875,-97.050722,0,76064.0
57248,57248,2019-02-03 21:46:23,3587960728692500,"fraud_Bins, Balistreri and Beatty",shopping_pos,236.42,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,5ba9a4ff1a42eba9a630fb081b5c7103,1328305583,41.584783,-94.850169,0,50076.0
400952,400952,2019-07-01 07:41:05,6011893664860915,fraud_Stracke-Lemke,grocery_pos,201.76,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,1dc3e3bbd0e0f8d86f306aec8c3e902e,1341128465,39.313841,-104.510337,0,80117.0
547075,547075,2019-08-22 12:50:27,36913587729122,"fraud_Berge, Kautzer and Harris",personal_care,197.93,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,48a070265f585215e4b2f8522c4126e0,1345639827,43.888597,-117.145752,0,
1085919,1085919,2020-03-27 13:27:28,3546897637165774,fraud_Sporer-Keebler,personal_care,8.57,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,768b08e17303d36689370fdca11ef5fa,1364390848,31.551479,-97.074253,0,76798.0
1237099,1237099,2020-05-31 13:03:58,502038091380,fraud_Greenholt Ltd,health_fitness,73.4,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,b8695dfe3d9fe81cd4ff1b7f7f2ced94,1370005438,36.618917,-92.968197,0,65627.0
129972,129972,2019-03-12 16:42:51,376656886990758,fraud_Harris Group,food_dining,231.56,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,c4c46f9232396cc1dd67fd60d5e8d66b,1331570571,30.290578000000004,-94.940469,0,77327.0
694882,694882,2019-10-23 16:56:36,213186334552049,"fraud_Feil, Hilpert and Koss",food_dining,5.97,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,f5c059ed3b435fc501f77d899cf8b361,1351011396,42.156846,-79.720547,0,14736.0
1108318,1108318,2020-04-06 08:43:33,6011388901471808,"fraud_Olson, Becker and Koch",gas_transport,59.7,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,deb8203cca4978f78989d5026f8cb484,1365237813,39.80608,-79.143392,0,15562.0
1094749,1094749,2020-03-31 01:11:46,3597337756918966,fraud_Macejkovic-Lesch,shopping_pos,85.22,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,ac6f3cf5d8fd33d5d600bb210d9a3ec9,1364692306,39.144534,-76.782459,0,20794.0
55797,55797,2019-02-03 04:44:57,4428780983793657331,"fraud_Armstrong, Walter and Gottlieb",food_dining,54.88,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,2e3903cde563c9659eeb4821ab75103f,1328244297,43.366162,-88.237167,0,53086.0
501847,501847,2019-08-05 20:00:10,3587960728692500,fraud_Hills-Boyer,personal_care,23.29,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,740cb9c292e470de4cd2b0f3aa11d89f,1344196810,42.03498,-96.114696,0,51040.0
534967,534967,2019-08-18 03:43:12,180069253480336,fraud_Lesch Ltd,shopping_pos,4.66,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,4fb3881cdf1c75c93021ca9201a60eb7,1345261392,41.185026,-77.878579,0,16829.0
843592,843592,2019-12-14 11:53:39,3586008444788268,fraud_Dickinson-Rempel,misc_pos,89.45,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,fdcde7e9bdef8e52619e1adadb2c456a,1355486019,47.207238,-122.538566,0,98467.0
1211839,1211839,2020-05-21 22:27:25,213178765398315,fraud_Johns Inc,entertainment,1.54,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,776b87c10a2ae399df4f929250d45f71,1369175245,42.181629,-108.72266299999998,0,
539078,539078,2019-08-19 05:34:25,30026790933302,fraud_McCullough LLC,misc_pos,28.62,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,7d2639d97381d99f1073938fe04209a7,1345354465,33.18967,-90.324768,0,39169.0
1051823,1051823,2020-03-12 09:11:19,4550599031376731,fraud_Reichel Inc,entertainment,3.65,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,81e5d4d2579263cc0c7c04196550811b,1363079479,41.576006,-83.04010600000001,0,43449.0
393130,393130,2019-06-29 04:17:44,4990494243023,fraud_Kuhic LLC,shopping_net,9.15,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,7f4e37b4a99226629c80d325fd0ed153,1340943464,39.834042,-78.558614,0,15534.0
736000,736000,2019-11-10 17:46:15,376028110684021,fraud_Reichel Inc,entertainment,77.51,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,d53a030fca1cd717d1e479b4a34203d6,1352569575,39.854106,-94.155194,0,64689.0
569552,569552,2019-08-30 15:48:29,2383461948823908,"fraud_Runolfsdottir, Mueller and Hand",entertainment,92.87,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,30a6bd60d63a489be79311ca0a5a536f,1346341709,43.03953,-70.410443,0,
891469,891469,2019-12-24 09:47:20,2703186189652095,fraud_Huels-Hahn,gas_transport,73.47,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,3d787505249b724a159c618d9d958cf2,1356342440,36.517926,-81.676542,0,37680.0
986941,986941,2020-02-06 14:33:40,6011104316292105,fraud_Schimmel-Olson,kids_pets,45.96,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,6eb8615c1d8f0380771820b52e37c859,1360161220,36.845171,-77.748402,0,23843.0
380564,380564,2019-06-24 00:57:37,4045036286570100739,fraud_Bradtke PLC,grocery_pos,122.02,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,1928-07-15,09eff45f8c0bc2fd93ed2adfd846a42a,1340499457,39.963111,-76.353427,0,17516.0
102970,102970,2019-03-01 09:11:55,3547560454237873,fraud_Prohaska-Murray,gas_transport,63.53,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,a829c5c047d3100c39add8eaa6b12dbb,1330593115,45.133813,-86.430922,0,
948624,948624,2020-01-14 17:55:04,630424987505,fraud_Bogisich-Homenick,misc_net,7.91,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,04a46894e7d15a7d3820774511d6ba47,1358186104,39.511208,-78.527997,0,25431.0
432080,432080,2019-07-12 22:40:40,4610050989831291,fraud_Predovic Inc,shopping_net,797.55,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,129cc5231f8d32e2acd85fbd1b7e208f,1342132840,40.921549,-80.625361,1,44452.0
985575,985575,2020-02-05 13:56:05,30273037698427,fraud_Lebsack and Sons,misc_net,104.26,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,61e663b010af276ca528b0912df416b1,1360072565,35.293852,-90.55305,0,72373.0
286209,286209,2019-05-20 18:23:01,3541687240161491,fraud_Gulgowski LLC,home,35.15,Mark,Nguyen,M,62631 Ashley Ramp Apt. 965,Sea Island,GA,31561,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,728c0900fc5dbbfd1cc0f73767443805,1337538181,31.207756,-81.032457,0,
677608,677608,2019-10-15 19:29:09,6596735789587928,fraud_Erdman-Schaden,personal_care,123.73,Spencer,Williams,M,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,1959-01-15,5164c0712620f7e06decccfff53c0cd5,1350329349,44.080922,-93.186603,0,55060.0
867068,867068,2019-12-19 11:37:02,3573386445588324,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,110.77,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,48e956ef739f23f631b8a8b53cae2565,1355917022,45.756232,-97.635966,0,57430.0
1002816,1002816,2020-02-15 23:29:28,346273234529002,fraud_Metz-Boehm,shopping_pos,241.45,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,deada56d407d4891a5a875107a17a527,1360970968,38.372439,-80.57194,0,26208.0
986125,986125,2020-02-05 22:18:23,6528911529051375,"fraud_Crist, Jakubowski and Littel",home,273.1,Diane,Smith,F,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,1965-04-27,f97769e52317e3bc3562e65e71867df5,1360102703,46.519603,-91.30962,0,54847.0
63353,63353,2019-02-06 23:39:36,2269768987945882,fraud_Brown PLC,misc_net,1049.84,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,f3f63e200c0c9df1ce3d8448aeb56dde,1328571576,42.428976,-78.748458,1,14729.0
1223077,1223077,2020-05-25 23:58:02,3566094707272327,fraud_Thiel-Thiel,entertainment,67.66,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,945d3998e757e22dbeb3d1fc6b5d3d10,1369526282,34.361308,-118.172672,0,91042.0
553703,553703,2019-08-24 21:39:39,377264520876399,fraud_Botsford PLC,home,156.41,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,c8aad313acbcbc0ec45f948bcbc6df06,1345844379,34.219807,-79.982318,0,29069.0
141904,141904,2019-03-18 02:15:01,343819048608995,fraud_Spencer PLC,entertainment,6.41,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,552510e059f644779ffcbc3f193b240b,1332036901,41.302475,-94.508923,0,50846.0
294397,294397,2019-05-24 23:53:47,3575789281659026,fraud_Ratke and Sons,health_fitness,14.33,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,2a46dba6998d6e58763c4c61930a88b1,1337903627,39.446986,-93.104454,0,65236.0
1113360,1113360,2020-04-07 20:51:48,502012776709,fraud_Waters-Cruickshank,health_fitness,32.08,Sherry,Martinez,F,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,ae8e4eeda41e84dc8324e8abc759104e,1365367908,42.509828000000006,-74.905683,0,12116.0
1203246,1203246,2020-05-18 05:18:34,3565423334076143,"fraud_Reilly, Heaney and Cole",gas_transport,69.98,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,dd663ee0818709804fca785b7d0b105f,1368854314,38.06641,-87.354377,0,47610.0
1167203,1167203,2020-05-02 13:41:16,30373802285317,fraud_Renner Ltd,home,108.56,Nicholas,Osborne,M,7538 Carrie Meadow Suite 574,Claremont,CA,91711,34.1092,-117.7183,35705,Wellsite geologist,1956-05-15,e53ec1761c5a80c2dcaa74f2aa9bcfbe,1367502076,33.514645,-117.556513,0,92675.0
124045,124045,2019-03-10 12:00:46,4862293128558,fraud_Reichel LLC,personal_care,127.79,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,1a4b1711b37a88f98028fa400b09e98f,1331380846,41.626446,-78.10434000000001,0,16720.0
433050,433050,2019-07-13 07:30:11,4681601008538160,fraud_Vandervort-Funk,grocery_pos,179.1,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,b3cf011885cad0d7246273dd15f2569c,1342164611,39.777489,-79.91055899999999,0,15474.0
505857,505857,2019-08-07 17:46:25,213161231269724,fraud_Zulauf LLC,personal_care,5.94,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,0ee531a52ada8d6bde0b1ec030bfaef0,1344361585,33.247557,-85.038185,0,30217.0
271147,271147,2019-05-13 22:22:12,2720433095629877,fraud_Bradtke PLC,grocery_pos,107.0,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,a7bd252dd16976d82ad32d52f17cf9e8,1336947732,44.568507,-69.736147,0,4963.0
1092344,1092344,2020-03-30 08:52:30,30044330818990,fraud_Flatley Group,misc_pos,94.91,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,9b7ab709b8d114130bf5a5133976e9d5,1364633550,25.603246,-81.289952,0,
1215760,1215760,2020-05-24 00:25:32,213112402583773,fraud_Doyle Ltd,grocery_pos,116.41,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,226d1132d1886cd116925b4c9ce4d499,1369355132,34.262071,-82.907131,0,30643.0
114387,114387,2019-03-05 20:22:26,3596357274378601,fraud_Kuhn LLC,shopping_pos,2.9,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,eceb10309126e69af1804dc5eb9b2241,1330978946,41.444451,-79.09881700000001,0,16239.0
38114,38114,2019-01-22 22:04:44,371985236239474,"fraud_Cole, Hills and Jewess",home,18.3,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09,0b2bd31bd4ec14c28496cbea785207e3,1327269884,43.679283,-76.18632,0,13145.0
399258,399258,2019-06-30 20:06:52,4186530744674,"fraud_O'Reilly, Mohr and Purdy",home,43.92,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,2b9af92cd61e5af1cc3f1856a3e4b8f4,1341086812,33.498873,-81.280612,0,29146.0
588032,588032,2019-09-06 22:51:48,377264520876399,fraud_Medhurst PLC,shopping_net,1155.46,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,a2b17792e4ef10b671ff94ba8a221636,1346971908,33.824937,-79.999193,1,29111.0
750241,750241,2019-11-17 07:42:18,30344654314976,"fraud_Turcotte, McKenzie and Koss",entertainment,11.68,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,a2099e356272edc1bcac5594b732a563,1353138138,40.607113,-120.77675,0,
897759,897759,2019-12-26 08:43:48,377895991033232,fraud_Donnelly LLC,entertainment,14.13,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,97514556482a380e5a9e3e1070c9b4cb,1356511428,40.766152000000005,-71.95654300000001,0,
405798,405798,2019-07-03 02:54:39,630425673344,"fraud_Greenholt, Jacobi and Gleason",gas_transport,40.46,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,cdc9ea2f17ed97a94c5003a5dd6a515e,1341284079,37.5567,-79.289475,0,24574.0
185707,185707,2019-04-06 21:44:14,213186880359195,fraud_Waelchi-Wolf,kids_pets,62.21,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,a1c712e77eddf43bbc47f276325ec9e8,1333748654,40.918495,-89.581902,0,61526.0
1169561,1169561,2020-05-03 14:50:26,2475085306462014,fraud_Morissette-Schaefer,personal_care,77.85,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,a32a96f69610c9f439a8513874ee0210,1367592626,43.832364,-96.025295,0,56128.0
660988,660988,2019-10-08 08:54:27,30266994494236,fraud_Kiehn-Emmerich,grocery_pos,93.17,Sarah,Foster,F,77872 Andrea Glen Apt. 543,Ford,VA,23850,37.1349,-77.7364,1051,Chief Operating Officer,1976-11-21,2f19a475e42527eb3d26035783882be8,1349686467,38.062552,-77.546148,0,22501.0
1237567,1237567,2020-05-31 15:47:57,6011438889172900,fraud_Schuppe-Schuppe,food_dining,52.12,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,f0060883a40987660c2d557a31f681ae,1370015277,33.498457,-91.620487,0,
1077058,1077058,2020-03-23 13:26:23,6011366578560244,fraud_Stiedemann Inc,misc_pos,6.47,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,dac23fb6ee37997b68ebd89062b547e9,1364045183,39.721029,-76.887579,0,17329.0
935119,935119,2020-01-06 18:20:35,4277232699798846,fraud_Gibson-Deckow,entertainment,26.22,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,fa4568a8c4bc6a97ffe4e5e3aaa120d2,1357496435,45.487748,-103.781546,0,57724.0
1015348,1015348,2020-02-23 06:05:38,4342532437704183,fraud_VonRueden Group,grocery_net,60.11,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,625a048156631bb34ded3c3de4911e17,1361599538,42.43308,-75.393349,0,13809.0
806277,806277,2019-12-06 00:23:59,6011360759745864,fraud_Kemmer-Buckridge,misc_pos,2.34,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,b2123770560a22694fa3c6bc029fe351,1354753439,38.076944,-77.982151,0,23093.0
1272739,1272739,2020-06-12 21:13:32,3521417320836166,fraud_Gleason and Sons,kids_pets,71.1,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,83a73963e6cc78bb877613ca64b85972,1371071612,39.362896,-85.832442,0,47234.0
243700,243700,2019-05-02 11:23:11,3546897637165774,"fraud_Kutch, Hermiston and Farrell",gas_transport,68.05,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,a81ec59380e5b5442e699bcb8056de81,1335957791,32.175178,-97.116657,0,76055.0
1087978,1087978,2020-03-28 16:27:06,3508104404056005,fraud_Dickinson-Rempel,misc_pos,7.3,Michael,Fisher,M,401 Escobar Port,East Troy,WI,53120,42.8035,-88.4092,9679,"Engineer, production",1991-04-11,be52f9e7559d8404c6cec5c7ae0762c8,1364488026,43.416276,-89.38651999999999,0,53955.0
594834,594834,2019-09-09 08:56:13,3521815216091574,fraud_Medhurst PLC,shopping_net,91.07,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,d8d4abaf6b67406aa4e6bef721d5203e,1347180973,40.709285,-105.69568,0,80545.0
837604,837604,2019-12-12 22:36:31,4063094974360571498,fraud_Leannon-Nikolaus,travel,8.29,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,04377348819fd32e66664bcb4beca7e7,1355351791,41.586409,-112.239391,0,84337.0
1037789,1037789,2020-03-06 13:27:59,4996263498048679,fraud_Auer LLC,personal_care,21.36,Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,1983-06-13,d83aa5cf124afa75115dc2c966168a88,1362576479,41.626353,-124.864272,0,
643980,643980,2019-09-30 19:46:02,3518669219150142,fraud_Prosacco LLC,personal_care,301.43,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,0be7b873b5a26ae24e2ea973c3ac7704,1349034362,38.760351,-84.647855,0,41030.0
278296,278296,2019-05-18 00:10:37,4561546772499,"fraud_Casper, Hand and Zulauf",grocery_pos,66.92,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,4643228231eefa064e9e5106e3e96fef,1337299837,34.233792,-105.58812,0,88318.0
138557,138557,2019-03-17 00:17:10,3575789281659026,fraud_Friesen-Stamm,gas_transport,35.58,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,429b73b1407e4f9fee3659eca417b8ad,1331943430,39.360608,-94.454669,0,64167.0
619556,619556,2019-09-20 22:08:53,4149635823017,fraud_Kemmer-Buckridge,misc_pos,28.66,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,bc5447b2d9a74112ab61085f2442ff04,1348178933,34.905771,-87.528515,0,35645.0
